"SS","Pos10wrtsRNAStart","DistTerm","Distance","sameStrand","DownDistance","sameDownStrand","ID","Class"
0.860366713681241,0.74171686746988,1,0.938526762056174,1,0.016030174446016,0,"RybA",TRUE
0.858882042906985,0.745481927710843,0,0.987104751810634,1,0.00754361150400754,1,"sRNA10",TRUE
0.858882042906985,0.783885542168675,1,0.985514926691397,1,0.0146157472890146,1,"STnc500",TRUE
0.855912701358474,0.780120481927711,0,1,0,0.0215700141442716,1,"STnc740",TRUE
0.854428030584218,0.738704819277108,0,0.993640699523052,0,0.0223950966525224,0,"Spy_sRNA1212757",TRUE
0.850716353648578,0.74171686746988,1,0.983218512630277,0,0.00624705327675625,0,"IsrD",TRUE
0.847004676712939,0.755271084337349,0.274,0.994877230171348,0,0.0348892032060349,1,"Spy_sRNA477741",TRUE
0.847004676712939,0.707078313253012,0,0.98374845433669,1,0.0299387081565299,1,"InvR",TRUE
0.844035335164427,0.6875,0,0.994170641229465,0,0.0306459217350306,0,"STnc150",TRUE
0.843292999777299,0.711596385542169,1,0.981805334746511,0,0.00400754361150401,1,"STnc470",TRUE
0.83958132284166,0,0.011,0.991520932697403,0,0,1,"sRNA00853",TRUE
0.838838987454532,0.747740963855422,0,0.995760466348702,1,0.00624705327675625,1,"sRNA1",TRUE
0.835127310518892,0.744728915662651,0,0.998763469351705,1,0.01001885902876,1,"STnc870",TRUE
0.833642639744637,0.783132530120482,1,0.954778307719484,0,0.0354785478547855,1,"RseX",TRUE
0.829188627421869,0.705572289156627,0,1,1,0.00247524752475248,0,"STnc850",TRUE
0.827703956647613,0.690512048192771,1,0.911323087793676,0,0.0358321546440358,1,"MicF",TRUE
0.826070818795932,0.823042168674699,1,1,0,0.00223950966525224,0,"STnc1650",TRUE
0.821022938163462,0.743222891566265,1,0.993640699523052,0,0.00223950966525224,0,"IsrP",TRUE
0.818053596614951,0.682228915662651,0,0.946652534887829,0,0,1,"STnc2160",TRUE
0.817311261227823,0.743222891566265,0,0.899487723017135,1,0.0188590287600189,1,"STnc290",TRUE
0.815084255066439,0.708584337349398,0,0.970499911676382,1,0.0216878830740217,1,"RprA",TRUE
0.814341919679311,0.743222891566265,0,0.978625684508037,1,0.0101367279585101,0,"RydC",TRUE
0.813599584292183,0.72289156626506,0,0.96996996996997,1,0.04997642621405,0,"MgrR",TRUE
0.80766090119516,0.69578313253012,0,0.984808337749514,1,0.0331211692597831,1,"CyaR",TRUE
0.806176230420904,0.737951807228916,1,0.97933227344992,0,0.00942951438000943,1,"sRNA00470",TRUE
0.803949224259521,0.74171686746988,0,0.998940116587175,1,0.0198019801980198,1,"Stnc1020",TRUE
0.796525870388241,0.764307228915663,1,0.987987987987988,0,0.00117868929750118,0,"MicA",TRUE
0.795783535001113,0.677710843373494,0,0.952305246422893,1,0.0114332861857614,1,"STnc580",TRUE
0.792071858065474,0.739457831325301,0,0.99311075781664,0,0,0,"Spy_sRNA531081",TRUE
0.791329522678346,0.750753012048193,0,0.999116763822646,1,0.00188590287600189,1,"STnc1010",TRUE
0.791329522678346,0.749246987951807,0,0.987987987987988,0,0.118811881188119,1,"Spy_sRNA1721621",TRUE
0.785390839581323,0.795933734939759,0,0.991167638226462,1,0.00719000471475719,1,"STnc540",TRUE
0.786133174968451,0.726656626506024,1,0.996643702526055,0,0.000707213578500707,0,"STnc1080",TRUE
0.783163833419939,0.74171686746988,1,0.998056880409822,0,0.00223950966525224,0,"STnc1390",TRUE
0.78264419864895,0,1,1,1,0.00176803394625177,1,"sRNA00616",TRUE
0.778709821097172,0.74171686746988,0,0.993287405052111,1,0.0155586987270156,1,"Spy_sRNA93359",TRUE
0.777225150322916,0.710843373493976,0,0.997350291467939,0,0.0782649693540783,0,"Spy_sRNA1755445",TRUE
0.776482814935788,0.726656626506024,1,0.978802331743508,1,0.0190947666195191,1,"STnc1210",TRUE
0.772771138000149,0,1,0.953541777071189,0,0.00695426685525695,1,"sRNA00627",TRUE
0.770544131838765,0,1,0.987634693517046,0,0.0295851013672796,0,"sRNA00848",TRUE
0.771286467225893,0.742469879518072,1,0.955484896661367,1,0.0144978783592645,0,"RyhB-1",TRUE
0.769801796451637,0.742469879518072,0.122,0.942766295707472,0,0.0284064120697784,1,"STnc1060",TRUE
0.769059461064509,0.746234939759036,0,0.998940116587175,0,0.00648279113625648,0,"Spy_sRNA800369",TRUE
0.768317125677381,0.742469879518072,0,0.958134605193429,1,0.0190947666195191,1,"STnc710",TRUE
0.768317125677381,0.766566265060241,0,0.984984984984985,1,0.00153229608675153,0,"STnc880",TRUE
0.766090119515997,0.749246987951807,0,0.927927927927928,1,0.0861621876473362,1,"Spy_sRNA1775122",TRUE
0.765347784128869,0.740963855421687,1,0.962727433315669,0,0.0130834512022631,1,"Spy_sRNA190336",TRUE
0.771286467225893,0.690512048192771,0.269,0.944709415297651,0,0.0201555869872702,1,"sRNA01029",TRUE
0.763863113354614,0,1,1,0,0,0,"sRNA01285",TRUE
0.763120777967486,0.742469879518072,1,0.998410174880763,0,0.0254596888260255,0,"DsrA",TRUE
0.944102145349269,0.795180722891566,0.284,0.994877230171348,0,0.0155586987270156,0,"Spy_sRNA1778807",TRUE
0.759409101031846,0.774849397590361,0,1,1,0.0146157472890146,1,"STnc2130",TRUE
0.75792443025759,0.742469879518072,1,0.99063769652005,0,0.00447901933050448,1,"SraB",TRUE
0.75792443025759,0.737198795180723,1,0.994347288464935,1,0.000353606789250354,1,"IsrB-2",TRUE
0.754955088709079,0.737198795180723,0,0.992580816110228,0,0.0142621404997643,0,"Spy_sRNA779816",TRUE
0.752728082547695,0.74171686746988,0.845,0.985868221162339,0,0.000825082508250825,0,"ChiX",TRUE
0.749758740999183,0.766566265060241,1,0.991874227168345,0,0.0651815181518152,1,"STnc1380",TRUE
0.7475317348378,0.746987951807229,0,1,1,0.00106082036775106,0,"STnc930",TRUE
0.745304728676416,0.755271084337349,0,1,1,0.178217821782178,1,"RybD",TRUE
0.742335387127904,0.711596385542169,0,0.998763469351705,1,0.0137906647807638,1,"Spy_sRNA482963",TRUE
0.741593051740776,0.738704819277108,0,0.985691573926868,1,0.00400754361150401,1,"Spy_sRNA500055",TRUE
0.738623710192265,0,0.042,0.979862215156333,1,0.0142621404997643,1,"sRNA00688",TRUE
0.734912033256625,0.710843373493976,0,0.994877230171348,0,0.0407826496935408,0,"MicC",TRUE
0.72971568554673,0.772590361445783,0,0.999116763822646,1,0.0213342762847713,0,"STnc840",TRUE
0.726746343998218,0.719879518072289,0.276,0.94223635400106,1,0,1,"Spy_sRNA1365555",TRUE
0.721549996288323,0,1,1,0,0,0,"sRNA00850",TRUE
0.717838319352683,0,1,0.978978978978979,1,0.0371287128712871,1,"sRNA00508",TRUE
0.716353648578428,0,1,1,0,0,0,"sRNA01128",TRUE
0.7156113131913,0.703313253012048,0,0.969616675499028,1,0.00282885431400283,0,"RydB",TRUE
0.711157300868532,0,0.739,0.986398162868751,1,0,1,"sRNA00123",TRUE
0.710414965481404,0.740210843373494,0.577,0.990284402049108,1,0.00259311645450259,1,"Spy_sRNA318404",TRUE
0.708187959320021,0.682981927710843,0,0.97685921215333,0,0.0167373880245167,1,"SdsR",TRUE
0.990275406428624,0.74171686746988,1,1,0,0,0,"STnc1220",TRUE
0.702991611610125,0,1,0.909203320968027,0,0.0216878830740217,1,"sRNA00687",TRUE
0.696310593125974,0.794427710843373,0.07,0.980392156862745,0,0,0,"STnc490",TRUE
0.695568257738846,0.745481927710843,0.227,0.999293411058117,1,0.0505657708628006,1,"STnc1150",TRUE
0.695568257738846,0.767319277108434,1,0.988694576929871,1,0.055987741631306,1,"sRNA00526",TRUE
0.693341251577463,0.710090361445783,0.013,0.987281399046105,0,0.0113154172560113,0,"OxyS",TRUE
0.692598916190335,0,1,1,0,0,0,"sRNA00913",TRUE
0.692598916190335,0.742469879518072,0,0.99540717187776,1,0.0108439415370108,1,"STnc750",TRUE
0.691114245416079,0.689006024096386,0,0.998586822116234,0,0.00377180575200377,0,"Spy_sRNA1221370",TRUE
0.688144903867567,0.675451807228916,0.845,0.990990990990991,0,0,0,"RyhB-2",TRUE
0.686660233093311,0,1,0.910616498851793,1,0.0187411598302687,1,"sRNA01141",TRUE
0.67997921460916,0.738704819277108,0.033,0.991874227168345,1,0.0123762376237624,0,"sRNA00648",TRUE
0.671813525350753,0.742469879518072,0,1,1,0.000117868929750118,0,"STnc1640",TRUE
0.671071189963626,0.742469879518072,0.738,0.994170641229465,0,0.000117868929750118,0,"IsrB-1",TRUE
0.667953381337688,0.688253012048193,0,1,1,0.0243988684582744,1,"STnc2090",TRUE
0.6517704698983,0.742469879518072,1,1,0,0.00495049504950495,0,"RyjB",TRUE
0.648058792962661,0.739457831325301,1,0.975446034269564,1,0.0533946251768034,0,"sRNA01156",TRUE
0.642862445252765,0,0.888,1,1,0,1,"sRNA00389",TRUE
0.640635439091382,0.734186746987952,0.216,0.989401165871754,0,0,1,"sRNA00521",TRUE
0.633212085220103,0.742469879518072,0.778,0.971736442324678,0,0.00424328147100424,0,"STnc1400",TRUE
0.630985079058719,0.692771084337349,1,0.977389153859742,0,0.00235737859500236,0,"GcvB",TRUE
0.628758072897335,0.738704819277108,1,0.978978978978979,1,0.002003771805752,1,"Spy_sRNA930739",TRUE
0.628015737510207,0.749246987951807,0.93,0.990107754813637,1,0.0163837812352664,1,"STnc1160",TRUE
0.626531066735951,0,1,1,1,0,1,"sRNA01179",TRUE
0.620592383638928,0.71460843373494,0.033,0.963257375022081,1,0.0119047619047619,0,"sRNA00385",TRUE
0.617623042090416,0.814006024096386,1,1,1,0.00223950966525224,1,"sRNA00544",TRUE
0.616880706703289,0.734939759036145,1,0.97915562621445,0,0,0,"ArcZ",TRUE
1,0.746234939759036,0.088,0.97456279809221,0,0.00471475719000472,1,"Spy_sRNA1186876",TRUE
0.600549328186475,0.74171686746988,0,1,0,0.00707213578500707,1,"STnc780",TRUE
0.589414297379556,0.735692771084337,0.093,0.98374845433669,1,0.0239273927392739,1,"Spy_sRNA1663522",TRUE
0.5879296266053,0.796686746987952,1,1,0,0,0,"STnc1300",TRUE
0.579021601959765,0.742469879518072,0,0.984984984984985,1,0.00306459217350306,1,"sRNA3",TRUE
0.564174894217207,0,1,1,1,0.00188590287600189,1,"sRNA00397",TRUE
0.561205552668696,0.698042168674699,1,1,0,0.000235737859500236,1,"IsrG",TRUE
0.551555192636033,0.739457831325301,0,0.997880233174351,1,0,1,"SroC",TRUE
0.544131838764754,0.75,1,0.996820349761526,1,0,1,"sRNA00747",TRUE
0.539677826441986,0.739457831325301,0.344,0.96078431372549,0,0.00695426685525695,1,"Spy_sRNA1046345",TRUE
0.533739143344963,0.743222891566265,0,0.959371135841724,1,0.154644035832155,0,"Spy_sRNA195261",TRUE
0.532254472570707,0.720632530120482,1,0.984631690514043,0,0.00353606789250354,0,"STnc1110",TRUE
0.512211417118254,0,1,1,1,0.000117868929750118,1,"sRNA00446",TRUE
0.504788063246975,0.780873493975904,0,0.988694576929871,1,0.0284064120697784,1,"RyeC",TRUE
0.496622373988568,0.743222891566265,1,0.995583819113231,0,0,0,"STnc1590",TRUE
0.496622373988568,0.733433734939759,0,0.991520932697403,1,0.0480905233380481,1,"GlmY",TRUE
0.490683690891545,0.742469879518072,0,0.969086733792616,0,0.0576379066478076,1,"IsrI",TRUE
0.484745007794522,0.74171686746988,0,0.990990990990991,1,0.022041489863272,0,"RygC",TRUE
0.489199020117289,0.814006024096386,0,1,1,0.00966525223950966,0,"sRNA00237",TRUE
0.914557196941578,0.77183734939759,1,0.954071718777601,1,0.0431400282885431,0,"sRNA01157",TRUE
0.452824586148022,0.681475903614458,0,0.992404168874757,1,0.0601131541725601,1,"sRNA01077",TRUE
0.433523866082696,0.678463855421687,1,0.999470058293588,0,0.0252239509665252,0,"IsrH-2",TRUE
0.432781530695568,0.726656626506024,0,1,1,0,1,"SgrS",TRUE
0.426842847598545,0.676204819277108,0.015,0.968380144850733,0,0,1,"sRNA01208",TRUE
0.426100512211417,0.742469879518072,0,1,1,0,1,"STnc1290",TRUE
0.420904164501522,0.817771084337349,0,0.959547783077195,1,0.028995756718529,1,"IsrF",TRUE
0.908618513844555,0.745481927710843,0,0.997880233174351,0,0.0012965582272513,0,"Spy_sRNA532788",TRUE
0.406799792146092,0.862951807228916,0,0.997526938703409,0,0,1,"sRNA01135",TRUE
0.907876178457427,0.746987951807229,0,0.93305069775658,0,0.00294672324375295,0,"Spy_sRNA792465",TRUE
0.381560388983743,0,0,0.995760466348702,1,0,1,"sRNA00798",TRUE
0.37191002895108,0.809487951807229,0,0.998763469351705,0,0.00365393682225365,0,"STnc1270",TRUE
0.355578650434266,0.703313253012048,0,0.970323264440912,0,0.00412541254125413,0,"IsrC",TRUE
0.343404350085369,0.718373493975904,0.034,0.982865218159336,0,0.035007072135785,1,"Spy_sRNA1065030",TRUE
0.328112241110534,0.807228915662651,1,0.999470058293588,0,0.00506836397925507,0,"IsrH-1",TRUE
0.29396481330265,0.742469879518072,1,0.983571807101219,1,0.00388967468175389,1,"STnc1460",TRUE
0.895256476876253,0,1,0.937820173114291,1,0.00483262611975483,0,"sRNA00598",TRUE
0.246455348526464,0.695030120481928,0.595,0.988871224165342,1,0.0335926449787836,1,"IsrA",TRUE
0.239774330042313,0.801204819277108,0,0.99063769652005,1,0.00141442715700141,0,"SraC",TRUE
0.890802464553485,0.742469879518072,1,0.973856209150327,1,0.0192126355492692,1,"STnc1340",TRUE
0.890802464553485,0.737951807228916,0,0.955308249425897,1,0.0086044318717586,1,"Spy_sRNA680207",TRUE
0.890802464553485,0.737198795180723,0.031,0.816286875110405,1,0.0681282413955681,1,"sRNA00295",TRUE
0.964293667879148,0,1,1,0,0,0,"Sent_RAND_800",FALSE
0.964293667879148,0.67394578313253,0.031,0.97915562621445,0,0.030999528524281,0,"Spy_RAND_230",FALSE
0.964293667879148,0.753765060240964,1,1,0,0,0,"Spy_RAND_115",FALSE
0.964293667879148,0.740210843373494,0.961,1,1,0,1,"Spy_RAND_349",FALSE
0.962808997104892,0.674698795180723,0.191,1,0,0,0,"Sent_RAND_773",FALSE
0.964293667879148,0.73644578313253,0.486,1,0,0,0,"Spy_RAND_307",FALSE
0.964293667879148,0.754518072289157,0.561,1,0,0.00742574257425743,1,"Sent_RAND_1046",FALSE
0.964293667879148,0.732680722891566,0.363,1,0,0.0325318246110325,0,"Spy_RAND_212",FALSE
0.964293667879148,0.754518072289157,0.075,0.816993464052288,1,0.014026402640264,0,"Spy_RAND_160",FALSE
0.964293667879148,0.731174698795181,0.94,1,0,0,0,"Spy_RAND_10",FALSE
0.964293667879148,0.730421686746988,0.197,0.918742271683448,0,0.0262847713342763,0,"Spy_RAND_451",FALSE
0.966520674040532,0.743975903614458,0.747,1,0,0,0,"Spy_RAND_123",FALSE
0.964293667879148,0.728915662650602,1,1,0,0,0,"Spy_RAND_334",FALSE
0.964293667879148,0.725150602409639,0.137,1,1,0,1,"Spy_RAND_347",FALSE
0.967263009427659,0.768072289156627,0.73,0.945945945945946,1,0.0128477133427628,0,"Rcap_RAND_45",FALSE
0.964293667879148,0.75,0.231,1,0,0,0,"Spy_RAND_143",FALSE
0.964293667879148,0.719126506024096,1,1,1,0,1,"Spy_RAND_15",FALSE
0.964293667879148,0.716867469879518,0.087,1,1,0,1,"Spy_RAND_367",FALSE
0.964293667879148,0.715361445783133,0.023,1,1,0,1,"Spy_RAND_455",FALSE
0.964293667879148,0.756777108433735,0.843,0.792616145557322,1,0.324964639321075,1,"Spy_RAND_306",FALSE
0.964293667879148,0.707831325301205,1,1,0,0.000589344648750589,0,"Spy_RAND_413",FALSE
0.95983965555638,0.768825301204819,1,1,0,0,0,"Sent_RAND_153",FALSE
0.964293667879148,0.748493975903614,0.022,1,0,0,0,"Spy_RAND_285",FALSE
0.964293667879148,0.706325301204819,0.836,0.993640699523052,1,0.0622347949080622,1,"Spy_RAND_326",FALSE
0.969490015589043,0,1,1,0,0,0,"Sent_RAND_2",FALSE
0.964293667879148,0.747740963855422,0.102,0.936936936936937,0,0.00294672324375295,0,"Spy_RAND_238",FALSE
0.964293667879148,0.696536144578313,0.311,1,1,0,1,"Spy_RAND_193",FALSE
0.964293667879148,0.695030120481928,0.371,1,0,0,0,"Sent_RAND_111",FALSE
0.964293667879148,0.746987951807229,1,1,1,0,1,"Spy_RAND_155",FALSE
0.964293667879148,0.692018072289157,1,1,0,0,0,"Spy_RAND_6",FALSE
0.964293667879148,0.686746987951807,1,1,1,0,1,"Spy_RAND_128",FALSE
0.957612649394997,0.677710843373494,0.085,1,0,0.0234559170202735,0,"Spy_RAND_102",FALSE
0.970974686363299,0.743975903614458,0.891,1,0,0,0,"Sent_RAND_594",FALSE
0.964293667879148,0.682981927710843,0.802,0.977919095566154,1,0.0258132956152758,1,"Spy_RAND_33",FALSE
0.964293667879148,0.681475903614458,0.726,1,0,0,0,"Spy_RAND_216",FALSE
0.889317793779229,0,1,1,1,0,1,"Sent_RAND_860",FALSE
0.889317793779229,0.674698795180723,1,1,0,0,0,"Spy_RAND_182",FALSE
0.200430554524534,0.675451807228916,1,1,0,0,0,"Sent_RAND_1081",FALSE
0.888575458392102,0.681475903614458,0.406,1,0,0,0,"Spy_RAND_242",FALSE
0.887090787617846,0.757530120481928,1,0.698286521815934,1,0.00353606789250354,0,"Spy_RAND_26",FALSE
0.88560611684359,0,1,1,1,0,1,"Sent_RAND_236",FALSE
0.88560611684359,0.731174698795181,1,1,0,0,0,"Sent_RAND_248",FALSE
0.88560611684359,0.702560240963855,0.459,1,0,0,0,"Spy_RAND_25",FALSE
0.884863781456462,0.786144578313253,1,1,1,0,1,"Sent_RAND_84",FALSE
0.159602108232499,0.742469879518072,1,1,0,0,1,"Sent_RAND_548",FALSE
0.162571449781011,0.6875,0.045,0.984808337749514,0,0,1,"Sent_RAND_270",FALSE
0.883379110682206,0,1,1,0,0,0,"Rcap_RAND_118",FALSE
0.883379110682206,0,1,1,0,0,0,"Sent_RAND_776",FALSE
0.88189443990795,0.753765060240964,0.833,1,1,0.00553983969825554,0,"Sent_RAND_354",FALSE
0.88189443990795,0.70105421686747,0.73,1,1,0,1,"Spy_RAND_414",FALSE
0.881152104520822,0.727409638554217,1,1,1,0,1,"Sent_RAND_267",FALSE
0.880409769133695,0.751506024096386,1,1,0,0,0,"Sent_RAND_1006",FALSE
0.879667433746567,0.801957831325301,0.069,1,1,0,1,"Spy_RAND_61",FALSE
0.882636775295078,0.749246987951807,0.565,1,1,0,1,"Sent_RAND_326",FALSE
0.101403013881672,0.879518072289157,1,1,0,0,0,"Sent_RAND_572",FALSE
0.877440427585183,0.746987951807229,1,1,0,0,0,"Sent_RAND_184",FALSE
0.876698092198055,0.742469879518072,0.99,1,0,0,0,"Spy_RAND_62",FALSE
0.955385643233613,0,0.657,1,1,0,1,"Spy_RAND_300",FALSE
0.874471086036671,0.72289156626506,1,1,0,0,0,"Rcap_RAND_273",FALSE
0.874471086036671,0.805722891566265,0.373,1,0,0,0,"Spy_RAND_179",FALSE
0.87283794818499,0,1,1,0,0,0,"Sent_RAND_356",FALSE
0.87150174448816,0,1,1,0,0,0,"Spy_RAND_287",FALSE
0.87150174448816,0,0.109,1,1,0,1,"Sent_RAND_933",FALSE
0.87150174448816,0.691265060240964,1,1,1,0,1,"Sent_RAND_843",FALSE
0.870759409101032,0.775602409638554,1,1,0,0,0,"Sent_RAND_292",FALSE
0.870759409101032,0.803463855421687,0.411,1,0,0,0,"Sent_RAND_652",FALSE
0.870165540791329,0.744728915662651,1,1,1,0.0132013201320132,0,"Sent_RAND_946",FALSE
0.869274738326776,0.707078313253012,1,1,0,0,0,"Sent_RAND_337",FALSE
0.86779006755252,0,1,1,1,0,1,"Rcap_RAND_422",FALSE
0.867047732165392,0.699548192771084,1,1,0,0,0,"Sent_RAND_904",FALSE
0.86779006755252,0.733433734939759,1,1,1,0,1,"Spy_RAND_336",FALSE
0.866305396778264,0.683734939759036,1,1,0,0.035007072135785,0,"Sent_RAND_314",FALSE
0.973944027911811,0.750753012048193,0.398,1,1,0,1,"Spy_RAND_281",FALSE
0.86779006755252,0.791415662650602,0.73,1,1,0,1,"Sent_RAND_1067",FALSE
0.863336055229753,0.743222891566265,1,1,1,0,1,"Sent_RAND_987",FALSE
0.863336055229753,0.757530120481928,1,1,1,0,1,"Sent_RAND_902",FALSE
0.862593719842625,0,1,1,0,0,0,"Sent_RAND_232",FALSE
0.861851384455497,0,1,1,0,0,0,"Rcap_RAND_359",FALSE
0.861851384455497,0.711596385542169,1,1,0,0,0,"Sent_RAND_526",FALSE
0.861851384455497,0.694277108433735,1,1,0,0,0,"Sent_RAND_217",FALSE
0.86779006755252,0.746234939759036,1,1,0,0,0,"Sent_RAND_1088",FALSE
0.860366713681241,0.740210843373494,0,1,0,0.00907590759075908,0,"Spy_RAND_435",FALSE
0.860366713681241,0.77183734939759,0.3,1,1,0.00707213578500707,1,"Sent_RAND_642",FALSE
0.858139707519857,0.674698795180723,1,1,0,0,0,"Sent_RAND_547",FALSE
0.858139707519857,0.771084337349398,0.076,0.974032856385798,1,0.0265205091937765,0,"Rcap_RAND_2",FALSE
0.857397372132729,0.789909638554217,0.604,1,0,0,0,"Spy_RAND_362",FALSE
0.855912701358474,0.725903614457831,1,1,0,0,0,"Spy_RAND_22",FALSE
0.855170365971346,0,0.888,1,1,0,1,"Rcap_RAND_103",FALSE
0.855170365971346,0.759789156626506,0.466,1,0,0.020980669495521,1,"Sent_RAND_371",FALSE
0.854428030584218,0.768072289156627,1,1,0,0,0,"Sent_RAND_17",FALSE
0.85368569519709,0.764307228915663,1,1,0,0,0,"Sent_RAND_132",FALSE
0.852646425655111,0.744728915662651,1,1,0,0,0,"Sent_RAND_238",FALSE
0.852201024422834,0.735692771084337,1,1,1,0,1,"Sent_RAND_43",FALSE
0.851458689035706,0.70105421686747,0.299,1,1,0,1,"Sent_RAND_875",FALSE
0.84997401826145,0.753765060240964,1,0.987281399046105,0,0.0546911834040547,1,"Sent_RAND_704",FALSE
0.849231682874323,0.744728915662651,1,1,0,0,0,"Sent_RAND_814",FALSE
0.849231682874323,0.734939759036145,0.651,1,1,0,1,"Sent_RAND_345",FALSE
0.848489347487195,0.765813253012048,1,1,1,0,1,"Sent_RAND_1094",FALSE
0.852943359809962,0.803463855421687,1,0.950715421303657,1,0,1,"Rcap_RAND_94",FALSE
0.847747012100067,0.797439759036145,1,1,0,0,0,"Spy_RAND_395",FALSE
0.847747012100067,0.679969879518072,1,0.944356120826709,0,0,0,"Sent_RAND_785",FALSE
0.846262341325811,0.76355421686747,0.293,1,0,0,0,"Spy_RAND_117",FALSE
0.846262341325811,0.766566265060241,1,0.988694576929871,0,0,1,"Sent_RAND_808",FALSE
0.846262341325811,0.731927710843373,1,1,0,0,0,"Sent_RAND_859",FALSE
0.952416301685101,0.760542168674699,1,1,0,0,0,"Sent_RAND_148",FALSE
0.844035335164427,0.706325301204819,0.326,1,1,0,1,"Sent_RAND_719",FALSE
0.845520005938683,0.733433734939759,0.67,1,1,0,1,"Spy_RAND_67",FALSE
0.842550664390171,0.823795180722892,1,1,1,0,1,"Sent_RAND_97",FALSE
0.841065993615916,0.774849397590361,1,1,1,0,1,"Sent_RAND_988",FALSE
0.841065993615916,0.719126506024096,1,1,0,0,0,"Sent_RAND_129",FALSE
0.841065993615916,0.711596385542169,0.817,1,0,0,0,"Sent_RAND_577",FALSE
0.841065993615916,0.814759036144578,1,1,0,0,0,"Sent_RAND_478",FALSE
0.840323658228788,0.746987951807229,1,1,1,0,1,"Spy_RAND_127",FALSE
0.83958132284166,0,1,1,0,0,0,"Rcap_RAND_225",FALSE
0.838838987454532,0.760542168674699,0.842,1,1,0,1,"Spy_RAND_418",FALSE
0.838838987454532,0.731927710843373,1,1,0,0,0,"Sent_RAND_247",FALSE
0.838838987454532,0.715361445783133,0.798,1,1,0,1,"Sent_RAND_622",FALSE
0.837354316680276,0.737951807228916,1,1,0,0,0,"Sent_RAND_66",FALSE
0.951673966297974,0.774849397590361,0.322,1,0,0,0,"Sent_RAND_1015",FALSE
0.838096652067404,0.724397590361446,0.842,1,0,0,0,"Spy_RAND_301",FALSE
0.835127310518892,0.784638554216867,1,1,0,0,0,"Rcap_RAND_331",FALSE
0.835127310518892,0.787650602409639,1,1,0,0,0,"Sent_RAND_885",FALSE
0.835127310518892,0.698042168674699,1,1,0,0,0,"Sent_RAND_828",FALSE
0.833642639744637,0.836596385542169,1,1,0,0,0,"Spy_RAND_264",FALSE
0.833642639744637,0.76355421686747,0.212,0.910263204380851,1,0.0187411598302687,1,"Spy_RAND_186",FALSE
0.833642639744637,0.713855421686747,1,1,0,0,0,"Sent_RAND_114",FALSE
0.832157968970381,0,1,1,0,0,0,"Sent_RAND_501",FALSE
0.829930962808997,0,1,1,1,0,1,"Sent_RAND_408",FALSE
0.950931630910845,0.72816265060241,0.844,1,1,0,1,"Spy_RAND_303",FALSE
0.828446292034741,0.678463855421687,0.46,0.975799328740505,0,0.0154408297972654,1,"Spy_RAND_218",FALSE
0.827703956647613,0,1,1,0,0,0,"Rcap_RAND_382",FALSE
0.827703956647613,0,1,1,0,0,0,"Sent_RAND_919",FALSE
0.827703956647613,0.716114457831325,0.977,1,1,0,1,"Spy_RAND_138",FALSE
